WWTP,Locality,Code postal
Schifflange,Esch-sur-Alzette,4202
Schifflange,Esch-sur-Alzette,4203
Schifflange,Esch-sur-Alzette,4204
Schifflange,Esch-sur-Alzette,4205
Schifflange,Esch-sur-Alzette,4206
Schifflange,Esch-sur-Alzette,4207
Schifflange,Esch-sur-Alzette,4208
Schifflange,Esch-sur-Alzette,4209
Schifflange,Esch-sur-Alzette,4210
Schifflange,Esch-sur-Alzette,4211
Schifflange,Esch-sur-Alzette,4213
Schifflange,Esch-sur-Alzette,4214
Schifflange,Esch-sur-Alzette,4216
Schifflange,Esch-sur-Alzette,4217
Schifflange,Esch-sur-Alzette,4220
Schifflange,Esch-sur-Alzette,4221
Schifflange,Esch-sur-Alzette,4222
Schifflange,Esch-sur-Alzette,4230
Schifflange,Esch-sur-Alzette,4231
Schifflange,Esch-sur-Alzette,4232
Schifflange,Esch-sur-Alzette,4233
Schifflange,Esch-sur-Alzette,4234
Schifflange,Esch-sur-Alzette,4235
Schifflange,Esch-sur-Alzette,4236
Schifflange,Esch-sur-Alzette,4237
Schifflange,Esch-sur-Alzette,4238
Schifflange,Esch-sur-Alzette,4239
Schifflange,Esch-sur-Alzette,4240
Schifflange,Esch-sur-Alzette,4241
Schifflange,Esch-sur-Alzette,4242
Schifflange,Esch-sur-Alzette,4243
Schifflange,Esch-sur-Alzette,4244
Schifflange,Esch-sur-Alzette,4245
Schifflange,Esch-sur-Alzette,4246
Schifflange,Esch-sur-Alzette,4247
Schifflange,Esch-sur-Alzette,4248
Schifflange,Esch-sur-Alzette,4249
Schifflange,Esch-sur-Alzette,4250
Schifflange,Esch-sur-Alzette,4251
Schifflange,Esch-sur-Alzette,4252
Schifflange,Esch-sur-Alzette,4253
Schifflange,Esch-sur-Alzette,4254
Schifflange,Esch-sur-Alzette,4260
Schifflange,Esch-sur-Alzette,4261
Schifflange,Esch-sur-Alzette,4263
Schifflange,Esch-sur-Alzette,4264
Schifflange,Esch-sur-Alzette,4265
Schifflange,Esch-sur-Alzette,4266
Schifflange,Esch-sur-Alzette,4267
Schifflange,Esch-sur-Alzette,4268
Schifflange,Esch-sur-Alzette,4270
Schifflange,Esch-sur-Alzette,4271
Schifflange,Esch-sur-Alzette,4275
Schifflange,Esch-sur-Alzette,4276
Schifflange,Esch-sur-Alzette,4277
Schifflange,Esch-sur-Alzette,4278
Schifflange,Esch-sur-Alzette,4279
Schifflange,Esch-sur-Alzette,4280
Schifflange,Esch-sur-Alzette,4281
Schifflange,Esch-sur-Alzette,4282
Schifflange,Esch-sur-Alzette,4283
Schifflange,Esch-sur-Alzette,4289
Schifflange,Esch-sur-Alzette,4301
Schifflange,Esch-sur-Alzette,4302
Schifflange,Esch-sur-Alzette,4303
Schifflange,Esch-sur-Alzette,4304
Schifflange,Esch-sur-Alzette,4305
Schifflange,Esch-sur-Alzette,4306
Schifflange,Esch-sur-Alzette,4307
Schifflange,Esch-sur-Alzette,4308
Schifflange,Esch-sur-Alzette,4309
Schifflange,Esch-sur-Alzette,4310
Schifflange,Esch-sur-Alzette,4314
Schifflange,Esch-sur-Alzette,4315
Schifflange,Esch-sur-Alzette,4316
Schifflange,Esch-sur-Alzette,4317
Schifflange,Esch-sur-Alzette,4318
Schifflange,Esch-sur-Alzette,4319
Schifflange,Esch-sur-Alzette,4320
Schifflange,Esch-sur-Alzette,4321
Schifflange,Esch-sur-Alzette,4322
Schifflange,Esch-sur-Alzette,4323
Schifflange,Esch-sur-Alzette,4324
Schifflange,Esch-sur-Alzette,4325
Schifflange,Esch-sur-Alzette,4326
Schifflange,Esch-sur-Alzette,4327
Schifflange,Esch-sur-Alzette,4328
Schifflange,Esch-sur-Alzette,4330
Schifflange,Esch-sur-Alzette,4331
Schifflange,Esch-sur-Alzette,4332
Schifflange,Esch-sur-Alzette,4333
Schifflange,Esch-sur-Alzette,4334
Schifflange,Esch-sur-Alzette,4335
Schifflange,Esch-sur-Alzette,4336
Schifflange,Esch-sur-Alzette,4337
Schifflange,Esch-sur-Alzette,4340
Schifflange,Esch-sur-Alzette,4341
Schifflange,Esch-sur-Alzette,4342
Schifflange,Esch-sur-Alzette,4343
Schifflange,Esch-sur-Alzette,4344
Schifflange,Esch-sur-Alzette,4345
Schifflange,Esch-sur-Alzette,4346
Schifflange,Esch-sur-Alzette,4347
Schifflange,Esch-sur-Alzette,4348
Schifflange,Esch-sur-Alzette,4349
Schifflange,Esch-sur-Alzette,4350
Schifflange,Esch-sur-Alzette,4351
Schifflange,Esch-sur-Alzette,4352
Schifflange,Esch-sur-Alzette,4353
Schifflange,Esch-sur-Alzette,4354
Schifflange,Esch-sur-Alzette,4355
Schifflange,Esch-sur-Alzette,4360
Schifflange,Esch-sur-Alzette,4361
Schifflange,Esch-sur-Alzette,4362
Schifflange,Esch-sur-Alzette,4363
Schifflange,Esch-sur-Alzette,4364
Schifflange,Esch-sur-Alzette,4365
Schifflange,Esch-sur-Alzette,4366
Schifflange,Esch-sur-Alzette,4369
Schifflange,Esch-sur-Alzette,4370
Schifflange,Esch-sur-Alzette,4374
Schifflange,Foetz,3895
Schifflange,Foetz,3896
Schifflange,Foetz,3897
Schifflange,Foetz,3898
Schifflange,Foetz,3899
Schifflange,Limpach,4499
Schifflange,Mondercange,3909
Schifflange,Mondercange,3910
Schifflange,Mondercange,3911
Schifflange,Mondercange,3912
Schifflange,Mondercange,3913
Schifflange,Mondercange,3914
Schifflange,Mondercange,3915
Schifflange,Mondercange,3916
Schifflange,Mondercange,3917
Schifflange,Mondercange,3918
Schifflange,Mondercange,3919
Schifflange,Mondercange,3920
Schifflange,Mondercange,3921
Schifflange,Mondercange,3922
Schifflange,Mondercange,3924
Schifflange,Mondercange,3925
Schifflange,Mondercange,3926
Schifflange,Mondercange,3927
Schifflange,Mondercange,3928
Schifflange,Mondercange,3929
Schifflange,Mondercange,3930
Schifflange,Mondercange,3931
Schifflange,Mondercange,3932
Schifflange,Mondercange,3933
Schifflange,Mondercange,3934
Schifflange,Mondercange,3935
Schifflange,Mondercange,3936
Schifflange,Mondercange,3937
Schifflange,Mondercange,3938
Schifflange,Mondercange,3939
Schifflange,Mondercange,3940
Schifflange,Mondercange,3941
Schifflange,Mondercange,3943
Schifflange,Mondercange,3944
Schifflange,Mondercange,3945
Schifflange,Pissange,3985
Schifflange,Pontpierre,4390
Schifflange,Pontpierre,4391
Schifflange,Pontpierre,4392
Schifflange,Pontpierre,4393
Schifflange,Pontpierre,4394
Schifflange,Pontpierre,4395
Schifflange,Pontpierre,4396
Schifflange,Pontpierre,4397
Schifflange,Pontpierre,4398
Schifflange,Schifflange,3810
Schifflange,Schifflange,3811
Schifflange,Schifflange,3812
Schifflange,Schifflange,3813
Schifflange,Schifflange,3814
Schifflange,Schifflange,3815
Schifflange,Schifflange,3816
Schifflange,Schifflange,3817
Schifflange,Schifflange,3818
Schifflange,Schifflange,3819
Schifflange,Schifflange,3820
Schifflange,Schifflange,3821
Schifflange,Schifflange,3822
Schifflange,Schifflange,3823
Schifflange,Schifflange,3824
Schifflange,Schifflange,3825
Schifflange,Schifflange,3826
Schifflange,Schifflange,3830
Schifflange,Schifflange,3831
Schifflange,Schifflange,3832
Schifflange,Schifflange,3833
Schifflange,Schifflange,3834
Schifflange,Schifflange,3835
Schifflange,Schifflange,3836
Schifflange,Schifflange,3837
Schifflange,Schifflange,3838
Schifflange,Schifflange,3839
Schifflange,Schifflange,3840
Schifflange,Schifflange,3841
Schifflange,Schifflange,3842
Schifflange,Schifflange,3843
Schifflange,Schifflange,3850
Schifflange,Schifflange,3851
Schifflange,Schifflange,3852
Schifflange,Schifflange,3853
Schifflange,Schifflange,3854
Schifflange,Schifflange,3855
Schifflange,Schifflange,3856
Schifflange,Schifflange,3857
Schifflange,Schifflange,3858
Schifflange,Schifflange,3859
Schifflange,Schifflange,3860
Schifflange,Schifflange,3861
Schifflange,Schifflange,3862
Schifflange,Schifflange,3863
Schifflange,Schifflange,3864
Schifflange,Schifflange,3870
Schifflange,Schifflange,3871
Schifflange,Schifflange,3872
Schifflange,Schifflange,3873
Schifflange,Schifflange,3874
Schifflange,Schifflange,3875
Schifflange,Schifflange,3876
Schifflange,Schifflange,3877
Schifflange,Schifflange,3878
Schifflange,Schifflange,3879
Schifflange,Schifflange,3880
Schifflange,Schifflange,3881
Schifflange,Schifflange,3882
Schifflange,Schifflange,3883
Schifflange,Schifflange,3884
Schifflange,Schifflange,4149
Schifflange,Soleuvre,4411
Schifflange,Soleuvre,4415
Schifflange,Soleuvre,4417
Schifflange,Soleuvre,4418
Schifflange,Soleuvre,4433
Schifflange,Soleuvre,4434
Schifflange,Soleuvre,4435
Schifflange,Soleuvre,4439
Schifflange,Soleuvre,4440
Schifflange,Soleuvre,4441
Schifflange,Soleuvre,4442
Schifflange,Soleuvre,4447
Schifflange,Soleuvre,4448
Schifflange,Soleuvre,4449
Schifflange,Soleuvre,4459
Schifflange,Soleuvre,4460
Schifflange,Soleuvre,4463
Schifflange,Soleuvre,4464
Schifflange,Soleuvre,4465
Schifflange,Soleuvre,4466
Schifflange,Soleuvre,4469
Schifflange,Soleuvre,4479
Schifflange,Soleuvre,4480
Schifflange,Soleuvre,4482
Schifflange,Soleuvre,4483
Schifflange,Soleuvre,4484
Schifflange,Soleuvre,4486
Schifflange,Soleuvre,4493
Schifflange,Soleuvre,4494
Schifflange,Wickrange,3980
Troisvierges,Biwisch,9948
Troisvierges,Drinklange,9952
Troisvierges,Troisvierges,9903
Troisvierges,Troisvierges,9905
Troisvierges,Troisvierges,9906
Troisvierges,Troisvierges,9907
Troisvierges,Troisvierges,9908
Troisvierges,Troisvierges,9909
Troisvierges,Troisvierges,9910
Troisvierges,Troisvierges,9911
Troisvierges,Troisvierges,9912
Troisvierges,Troisvierges,9913
Uebersyren,Contern,5310
Uebersyren,Contern,5312
Uebersyren,Contern,5313
Uebersyren,Contern,5314
Uebersyren,Contern,5315
Uebersyren,Contern,5316
Uebersyren,Contern,5317
Uebersyren,Contern,5318
Uebersyren,Contern,5320
Uebersyren,Contern,5322
Uebersyren,Contern,5324
Uebersyren,Contern,5326
Uebersyren,Findel,1748
Uebersyren,Findel,2632
Uebersyren,Hostert,6970
Uebersyren,Hostert,6971
Uebersyren,Hostert,6978
Uebersyren,Hostert,6985
Uebersyren,Hostert,6988
Uebersyren,Hostert,6989
Uebersyren,Hostert,6990
Uebersyren,Hostert,6996
Uebersyren,Hostert,6998
Uebersyren,Itzig,5280
Uebersyren,Medingen,5328
Uebersyren,Moutfort,5330
Uebersyren,Moutfort,5331
Uebersyren,Moutfort,5332
Uebersyren,Moutfort,5333
Uebersyren,Moutfort,5334
Uebersyren,Moutfort,5335
Uebersyren,Moutfort,5336
Uebersyren,Moutfort,5337
Uebersyren,Moutfort,5339
Uebersyren,Moutfort,5340
Uebersyren,Moutfort,5341
Uebersyren,Munsbach,5365
Uebersyren,Munsbach,5366
Uebersyren,Munsbach,5372
Uebersyren,Munsbach,5374
Uebersyren,Neuhaeusgen,5290
Uebersyren,Neuhaeusgen,5291
Uebersyren,Niederanven,6939
Uebersyren,Niederanven,6940
Uebersyren,Niederanven,6941
Uebersyren,Niederanven,6942
Uebersyren,Niederanven,6943
Uebersyren,Niederanven,6944
Uebersyren,Niederanven,6945
Uebersyren,Niederanven,6946
Uebersyren,Niederanven,6947
Uebersyren,Niederanven,6948
Uebersyren,Oberanven,6969
Uebersyren,Oberanven,6970
Uebersyren,Oberanven,6976
Uebersyren,Oberanven,6977
Uebersyren,Oberanven,6982
Uebersyren,Oberanven,6986
Uebersyren,Oberanven,6992
Uebersyren,Oberanven,6996
Uebersyren,Oberanven,6997
Uebersyren,Oetrange,5324
Uebersyren,Oetrange,5331
Uebersyren,Oetrange,5351
Uebersyren,Oetrange,5352
Uebersyren,Oetrange,5353
Uebersyren,Oetrange,5355
Uebersyren,Rameldange,6972
Uebersyren,Rameldange,6973
Uebersyren,Rameldange,6974
Uebersyren,Rameldange,6975
Uebersyren,Rameldange,6979
Uebersyren,Rameldange,6980
Uebersyren,Rameldange,6981
Uebersyren,Rameldange,6987
Uebersyren,Rameldange,6990
Uebersyren,Rameldange,6991
Uebersyren,Rameldange,6995
Uebersyren,Rameldange,6996
Uebersyren,Sandweiler,5211
Uebersyren,Sandweiler,5212
Uebersyren,Sandweiler,5213
Uebersyren,Sandweiler,5214
Uebersyren,Sandweiler,5215
Uebersyren,Sandweiler,5216
Uebersyren,Sandweiler,5217
Uebersyren,Sandweiler,5218
Uebersyren,Sandweiler,5219
Uebersyren,Sandweiler,5220
Uebersyren,Sandweiler,5221
Uebersyren,Sandweiler,5222
Uebersyren,Sandweiler,5230
Uebersyren,Sandweiler,5231
Uebersyren,Sandweiler,5232
Uebersyren,Sandweiler,5233
Uebersyren,Sandweiler,5234
Uebersyren,Sandweiler,5236
Uebersyren,Sandweiler,5237
Uebersyren,Sandweiler,5238
Uebersyren,Sandweiler,5239
Uebersyren,Sandweiler,5240
Uebersyren,Sandweiler,5241
Uebersyren,Sandweiler,5243
Uebersyren,Sandweiler,5244
Uebersyren,Sandweiler,5250
Uebersyren,Sandweiler,5251
Uebersyren,Sandweiler,5252
Uebersyren,Sandweiler,5253
Uebersyren,Sandweiler,5254
Uebersyren,Sandweiler,5255
Uebersyren,Sandweiler,5256
Uebersyren,Sandweiler,5280
Uebersyren,Schrassig,5299
Uebersyren,Schrassig,5360
Uebersyren,Schrassig,5361
Uebersyren,Schrassig,5362
Uebersyren,Schrassig,5363
Uebersyren,Schrassig,5364
Uebersyren,Schuttrange,5342
Uebersyren,Schuttrange,5359
Uebersyren,Schuttrange,5367
Uebersyren,Schuttrange,5368
Uebersyren,Schuttrange,5369
Uebersyren,Schuttrange,5370
Uebersyren,Schuttrange,5371
Uebersyren,Schuttrange,5372
Uebersyren,Schuttrange,5373
Uebersyren,Schuttrange,5375
Uebersyren,Schuttrange,5381
Uebersyren,Senningen,6960
Uebersyren,Senningen,6961
Uebersyren,Senningen,6962
Uebersyren,Senningerberg,1209
Uebersyren,Senningerberg,1239
Uebersyren,Senningerberg,1245
Uebersyren,Senningerberg,1259
Uebersyren,Senningerberg,1448
Uebersyren,Senningerberg,1638
Uebersyren,Senningerberg,1646
Uebersyren,Senningerberg,1670
Uebersyren,Senningerberg,1709
Uebersyren,Senningerberg,1736
Uebersyren,Senningerberg,1748
Uebersyren,Senningerberg,2170
Uebersyren,Senningerberg,2357
Uebersyren,Senningerberg,2434
Uebersyren,Senningerberg,2443
Uebersyren,Senningerberg,2513
Uebersyren,Senningerberg,2633
Uebersyren,Syren,5898
Uebersyren,Syren,5899
Uebersyren,Uebersyren,5376
Uebersyren,Uebersyren,5377
Uebersyren,Uebersyren,5378
Uebersyren,Uebersyren,5380
Wiltz,Erpeldange,9648
Wiltz,Noertrange,9676
Wiltz,Roullingen,9681
Wiltz,Weidingen,9517
Wiltz,Weidingen,9518
Wiltz,Weidingen,9535
Wiltz,Weidingen,9553
Wiltz,Weidingen,9572
Wiltz,Weidingen,9576
Wiltz,Weidingen,9579
Wiltz,Wiltz,9510
Wiltz,Wiltz,9511
Wiltz,Wiltz,9512
Wiltz,Wiltz,9513
Wiltz,Wiltz,9514
Wiltz,Wiltz,9515
Wiltz,Wiltz,9516
Wiltz,Wiltz,9519
Wiltz,Wiltz,9520
Wiltz,Wiltz,9521
Wiltz,Wiltz,9522
Wiltz,Wiltz,9523
Wiltz,Wiltz,9530
Wiltz,Wiltz,9531
Wiltz,Wiltz,9532
Wiltz,Wiltz,9533
Wiltz,Wiltz,9534
Wiltz,Wiltz,9536
Wiltz,Wiltz,9537
Wiltz,Wiltz,9538
Wiltz,Wiltz,9539
Wiltz,Wiltz,9540
Wiltz,Wiltz,9541
Wiltz,Wiltz,9542
Wiltz,Wiltz,9543
Wiltz,Wiltz,9544
Wiltz,Wiltz,9545
Wiltz,Wiltz,9550
Wiltz,Wiltz,9551
Wiltz,Wiltz,9552
Wiltz,Wiltz,9554
Wiltz,Wiltz,9555
Wiltz,Wiltz,9556
Wiltz,Wiltz,9557
Wiltz,Wiltz,9558
Wiltz,Wiltz,9559
Wiltz,Wiltz,9560
Wiltz,Wiltz,9565
Wiltz,Wiltz,9570
Wiltz,Wiltz,9571
Wiltz,Wiltz,9573
Wiltz,Wiltz,9574
Wiltz,Wiltz,9575
Wiltz,Wiltz,9577
Wiltz,Wiltz,9578
Wiltz,Wiltz,9674
Wiltz,Wiltz,9696
Wiltz,Winseler,9696
